objectID,title,artistDisplayName,artistNationality,objectDate,objectBeginDate,objectEndDate,department,classification,medium,repository,objectURL,period,clean_title
259777,[Woman with worn sweater],Muriel and Malcolm Bell,American,1960s,1960,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259777,1951-2000,woman with worn sweater
259778,[Man Leaning Against Tree],Muriel and Malcolm Bell,American,1960s,1960,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259778,1951-2000,man leaning against tree
259779,[Child with basket],Muriel and Malcolm Bell,American,1960s,1960,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259779,1951-2000,child with basket
259780,[Man harvesting sap],Muriel and Malcolm Bell,American,1960s,1960,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259780,1951-2000,man harvesting sap
259781,[Man by water],Muriel and Malcolm Bell,American,1960s,1960,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259781,1951-2000,man by water
259782,[Man and mule],Muriel and Malcolm Bell,American,1960s,1960,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259782,1951-2000,man and mule
259783,[Woman with braids],Muriel and Malcolm Bell,American,1960s,1960,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259783,1951-2000,woman with braids
259784,[Wagon driver],Muriel and Malcolm Bell,American,1960s,1960,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259784,1951-2000,wagon driver
259785,[Young man holding a stick],Muriel and Malcolm Bell,American,1960s,1960,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259785,1951-2000,young man holding a stick
259786,[Young child in front of a brick wall],Muriel and Malcolm Bell,American,1960s,1960,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259786,1951-2000,young child in front of a brick wall
259787,[Woman and child in doorway],Muriel and Malcolm Bell,American,1960s,1960,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259787,1951-2000,woman and child in doorway
259788,[Man with arms crossed],Muriel and Malcolm Bell,American,1960s,1960,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259788,1951-2000,man with arms crossed
259801,Theodore Rousseau,Arnold Newman,American,1970,1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259801,1951-2000,theodore rousseau
259812,"[Father and Son on Steps of Porch, Appalachia]",Milton Rogovin,American,ca. 1970,1968,1972,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259812,1951-2000,father and son on steps of porch appalachia
259828,[Dancers in Stairwell],Richard A. Lyon,American,1940s–50s,1940,1959,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259828,1951-2000,dancers in stairwell
259829,"[Kids Climbing (Stairway on ""El""?)]",Richard A. Lyon,American,1940s–50s,1940,1959,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259829,1951-2000,kids climbing stairway on el
259830,[Street Kids with Box Cars],Richard A. Lyon,American,1940s–50s,1940,1959,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259830,1951-2000,street kids with box cars
259837,"Traffic on Fifth Avenue, New York",Andreas Feininger,"American, born France","ca. 1953, printed ca. 1970",1953,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259837,1951-2000,traffic on fifth avenue new york
259838,"Midtown Manhattan Seen from Weehawken, New Jersey",Andreas Feininger,"American, born France","ca. 1945, printed ca. 1970",1945,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259838,1951-2000,midtown manhattan seen from weehawken new jersey
259839,"The Liner ""United States"" Passing 42nd Street, New York",Andreas Feininger,"American, born France","ca. 1952, printed ca. 1970",1952,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259839,1951-2000,the liner united states passing nd street new york
259840,"From Lookout Mountain, Colorado",Robert Adams,American,1970,1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259840,1951-2000,from lookout mountain colorado
259841,"New Housing, Colorado Springs, Colorado",Robert Adams,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259841,1951-2000,new housing colorado springs colorado
259842,"Outdoor Theater, Colorado Springs, Colorado",Robert Adams,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259842,1951-2000,outdoor theater colorado springs colorado
259843,"A Back Yard, Colorado Springs, Colorado",Robert Adams,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259843,1951-2000,a back yard colorado springs colorado
259850,"Steel Structure at 6th Avenue and 51st Street, New York",Andreas Feininger,"American, born France","1968, printed ca. 1970",1968,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259850,1951-2000,steel structure at th avenue and st street new york
259851,"Rush Hour, Fifth Avenue, New York",Andreas Feininger,"American, born France","ca. 1953, printed ca. 1970",1953,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259851,1951-2000,rush hour fifth avenue new york
259852,Coney Island Beach,Andreas Feininger,"American, born France","1949, printed ca. 1970s",1949,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259852,1951-2000,coney island beach
259868,"Institute of Design Student Independent, 1971",Charles H. Traub,American,1970s,1970,1979,Photographs,Portfolios,Gelatin silver prints and chromogenic transparency,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259868,1951-2000,institute of design student independent
259870,[Young Girl Behind Potted Palm],Preston Phillips,American,ca. 1970,1968,1972,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259870,1951-2000,young girl behind potted palm
259871,[Driftwood],Preston Phillips,American,1960s,1960,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259871,1951-2000,driftwood
259872,[Ivy Covering Face of Statue],Preston Phillips,American,1960s,1960,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259872,1951-2000,ivy covering face of statue
259873,[Young Woman in Flowered Dress],Preston Phillips,American,1960s,1960,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259873,1951-2000,young woman in flowered dress
259879,Untitled,Philip Trager,American,ca. 1970,1968,1972,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259879,1951-2000,untitled
259880,[Grove of Trees in Snow],Philip Trager,American,1970s,1970,1979,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259880,1951-2000,grove of trees in snow
259909,Ruth Shore,Stephen Shore,American,1970,1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259909,1951-2000,ruth shore
259910,Between Denver and New York,Stephen Shore,American,August 1970,1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259910,1951-2000,between denver and new york
259912,"The Institute for General Semantics, Lakeville, Connecticut, June 25, 1970",Stephen Shore,American,1970,1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259912,1951-2000,the institute for general semantics lakeville connecticut june
259916,"Kingston, New York, October 18, 1970",Stephen Shore,American,1970,1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259916,1951-2000,kingston new york october
259920,Fred Shore,Stephen Shore,American,1970,1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259920,1951-2000,fred shore
259931,"Avenue of the Americas, June 17, 1970",Stephen Shore,American,1970,1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259931,1951-2000,avenue of the americas june
259933,"KT Ranch, July 1969",Stephen Shore,American,1969,1969,1969,Photographs,Photographs,Gelatin silver prints,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259933,1951-2000,kt ranch july
259947,"Over England and Amarillo, Texas",Stephen Shore,American,May and March 1970,1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259947,1951-2000,over england and amarillo texas
259948,Over England,Stephen Shore,American,May 1970,1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259948,1951-2000,over england
259951,"Eleanor, Aix-en-Provence",Harry Callahan,American,1958,1958,1958,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259951,1951-2000,eleanor aix en provence
259952,"Aix-en-Provence, France",Harry Callahan,American,1957,1957,1957,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259952,1951-2000,aix en provence france
259957,Alder Trees,Brett Weston,American,1953,1953,1953,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259957,1951-2000,alder trees
259958,Rooftops,Brett Weston,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259958,1951-2000,rooftops
259959,"Hills, California",Brett Weston,American,1966,1966,1966,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259959,1951-2000,hills california
259960,Dune Swamp,Brett Weston,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259960,1951-2000,dune swamp
259961,Ice Abstraction,Brett Weston,American,1969,1969,1969,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/259961,1951-2000,ice abstraction
260002,[Robert Rauschenberg Holding Film for Metropolitan Museum's Centennial Certificate],Hans Namuth,American,1970,1970,1970,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260002,1951-2000,robert rauschenberg holding film for metropolitan museum s centennial certificate
260003,"Houses, Ryle Avenue, Paterson, New Jersey",George A. Tice,American,1968,1968,1968,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260003,1951-2000,houses ryle avenue paterson new jersey
